uniq,phylum,class,order,family,genus,species
uniq9377,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq9384,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq9406,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiothrix,Ophiothrix
uniq9408,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassa,Nassa
uniq9430,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq944,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata
uniq945,Chordata,Actinopteri,Actinopteri,Perciformes,Cephalopholis,Cephalopholis
uniq9475,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq95,Mollusca,Gastropoda,Gastropoda,Trochida,Eurytrochus,Eurytrochus
uniq950,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq9514,Chordata,Actinopteri,Actinopteri,Lutjaniformes,Lutjanus,Lutjanus
uniq9536,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq9548,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq9557,Chordata,Actinopteri,Actinopteri,Spariformes,Scolopsis,Scolopsis
uniq9581,Annelida,Polychaeta,Polychaeta,Spionida,Microspio,Microspio
uniq9621,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq9637,Platyhelminthes,Rhabditophora,Rhabditophora,Polycladida,Pseudobiceros,Pseudobiceros
uniq9675,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
uniq970,Mollusca,Gastropoda,Gastropoda,Trochida,Turbo,Turbo
uniq9747,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Centropages,Centropages
uniq9765,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq9778,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Cheilea,Cheilea
uniq9798,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq9823,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq9828,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Bestiolina,Bestiolina
uniq9829,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq9849,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thalamita,Thalamita
uniq985,Cnidaria,Anthozoa,Anthozoa,Alcyonacea,Sinularia,Sinularia
uniq9852,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq9854,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq9855,Mollusca,Gastropoda,Gastropoda,Pteropoda,Diacavolinia,Diacavolinia
uniq9872,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq9890,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq99,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq9916,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq9922,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq9926,Arthropoda,Malacostraca,Malacostraca,Decapoda,Caphyra,Caphyra
uniq993,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq9937,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq994,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq9945,Annelida,Polychaeta,Polychaeta,Eunicida,Eunicida,Eunicida
uniq9952,Cnidaria,Hydrozoa,Hydrozoa,Trachymedusae,Liriope,Liriope
uniq9955,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq9963,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Delibus,Delibus
uniq9967,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Purpuradusta,Purpuradusta
uniq9969,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq9977,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Conomurex,Conomurex
,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
